DwellingData_id,MPRN,Dwelling Address,Dwelling AddressLine1,Dwelling AddressLine2,Dwelling AddressLine3,Dwelling AddressLine4,Dwelling AddressLine5,Dwelling County,Dwelling PostCode,MPRN Address,MPRN unit no,MPRN house no,MPRN street,MPRN address1,MPRN address2,MPRN address4,MPRN address5,MPRN city,MPRN county,MPRN county name,Status,Percent_Match,BUILDING_ID,ADDRESS_REFERENCE,EIRCODE,SMALL_AREA_REF,Geo_Address,LATITUDE,LONGITUDE
588646.0,10018138092.0,5 CHAPTER HOUSE MILLENNIUM TOWER 26 UPPER ABBEY STREET DUBLIN 1 ,5 CHAPTER HOUSE,MILLENNIUM TOWER,26 UPPER ABBEY STREET,,,7.0,,APT 5 26 ABBEY STREET UPPER THE TOWER APTS MILLENNIUM WALKWAY DUBLIN 1 DB,APARTMENT 5,26,ABBEY STREET UPPER,THE TOWER APARTMENTS,MILLENNIUM WALKWAY,,,DUBLIN 1,DUBLIN,,,,,,,,,,
588641.0,10018138055.0,1 CHAPTER HOUSE MILLENNIUM TOWER 26 UPPER ABBEY STREET DUBLIN 1 ,1 CHAPTER HOUSE,MILLENNIUM TOWER,26 UPPER ABBEY STREET,,,7.0,,APT 1 26 ABBEY STREET UPPER THE TOWER APTS MILLENNIUM WALKWAY DUBLIN 1 DB,APARTMENT 1,26,ABBEY STREET UPPER,THE TOWER APARTMENTS,MILLENNIUM WALKWAY,,,DUBLIN 1,DUBLIN,,,,,,,,,,
588656.0,10018137993.0,9 CHAPTER HOUSE MILLENNIUM TOWER 26 UPPER ABBEY STREET DUBLIN 1 ,9 CHAPTER HOUSE,MILLENNIUM TOWER,26 UPPER ABBEY STREET,,,7.0,,APT 9 26 ABBEY STREET UPPER THE TOWER APTS MILLENNIUM WALKWAY DUBLIN 1 DB,APARTMENT 9,26,ABBEY STREET UPPER,THE TOWER APARTMENTS,MILLENNIUM WALKWAY,,,DUBLIN 1,DUBLIN,,,,,,,,,,
588643.0,10018138073.0,3 CHAPTER HOUSE MILLENNIUM TOWER 26 UPPER ABBEY STREET DUBLIN 1 ,3 CHAPTER HOUSE,MILLENNIUM TOWER,26 UPPER ABBEY STREET,,,7.0,,APT 3 26 ABBEY STREET UPPER THE TOWER APTS MILLENNIUM WALKWAY DUBLIN 1 DB,APARTMENT 3,26,ABBEY STREET UPPER,THE TOWER APARTMENTS,MILLENNIUM WALKWAY,,,DUBLIN 1,DUBLIN,,,,,,,,,,
588650.0,10018137981.0,8 CHAPTER HOUSE MILLENNIUM TOWER 26 UPPER ABBEY STREET DUBLIN 1 ,8 CHAPTER HOUSE,MILLENNIUM TOWER,26 UPPER ABBEY STREET,,,7.0,,APT 8 26 ABBEY STREET UPPER THE TOWER APTS MILLENNIUM WALKWAY DUBLIN 1 DB,APARTMENT 8,26,ABBEY STREET UPPER,THE TOWER APARTMENTS,MILLENNIUM WALKWAY,,,DUBLIN 1,DUBLIN,,,,,,,,,,
588640.0,10018138067.0,2 CHAPTER HOUSE MILLENNIUM TOWER 26 UPPER ABBEY STREET DUBLIN 1 ,2 CHAPTER HOUSE,MILLENNIUM TOWER,26 UPPER ABBEY STREET,,,7.0,,APT 2 26 ABBEY STREET UPPER THE TOWER APTS MILLENNIUM WALKWAY DUBLIN 1 DB,APARTMENT 2,26,ABBEY STREET UPPER,THE TOWER APARTMENTS,MILLENNIUM WALKWAY,,,DUBLIN 1,DUBLIN,,,,,,,,,,
588645.0,10018138080.0,4 CHAPTER HOUSE MILLENNIUM TOWER 26 UPPER ABBEY STREET DUBLIN 1 ,4 CHAPTER HOUSE,MILLENNIUM TOWER,26 UPPER ABBEY STREET,,,7.0,,APT 4 26 ABBEY STREET UPPER THE TOWER APTS MILLENNIUM WALKWAY DUBLIN 1 DB,APARTMENT 4,26,ABBEY STREET UPPER,THE TOWER APARTMENTS,MILLENNIUM WALKWAY,,,DUBLIN 1,DUBLIN,,,,,,,,,,
594253.0,10001382247.0,APARTMENT 35 STEWARTS HALL PARNELL ST DUBLIN 1 ,APARTMENT 35,STEWARTS HALL ,PARNELL STREET ,,,7.0,,35 STEWART HALL RYDERS ROW DUBLIN 1 DB,,35,STEWART HALL,,,RYDERS ROW,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
606956.0,10001419793.0,53A AVONDALE HOUSE DUBLIN 1 ,53A AVONDALE HOUSE,,,,,7.0,,53A AVONDALE HOUSE DUBLIN 1 DB,,53A,AVONDALE HOUSE,,,,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
606931.0,10001419836.0,19C AVONDALE HOUSE DUBLIN 1 ,19C AVONDALE HOUSE,,,,,7.0,,19C AVONDALE HOUSE DUBLIN 1 DB,,19C,AVONDALE HOUSE,,,,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
566315.0,10305176904.0,55 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,55 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 55 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 55,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566329.0,10305176975.0,62 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,62 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 62 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 62,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566325.0,10305176953.0,60 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,60 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 60 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 60,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566327.0,10305176960.0,61 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,61 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 61 BAILEYS COURT BLOCK A BAILEYS ROW DUBLIN 1 DB,APARTMENT 61,,BAILEYS COURT,,BLOCK A,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566351.0,10305177079.0,72 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,72 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 72 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 72,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566283.0,10305176867.0,51 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,51 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 51 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 51,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566297.0,10305176880.0,53 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,53 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 53 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 53,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566331.0,10305176987.0,63 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,63 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 63 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 63,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566345.0,10305177042.0,69 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,69 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 69 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 69,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566356.0,10305177086.0,73 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,73 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 73 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 73,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566341.0,10305177025.0,67 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,67 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 67 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 67,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566338.0,10305177013.0,66 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,66 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 66 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 66,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566334.0,10305176999.0,64 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,64 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 64 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 64,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566318.0,10305176912.0,56 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,56 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 56 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 56,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566343.0,10305177037.0,68 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,68 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 68 BAILEYS COURT BLOCK A SUMMERHILL DUBLIN 1 DB,APARTMENT 68,,BAILEYS COURT,BLOCK A,,SUMMERHILL,,DUBLIN 1,DUBLIN,,,,,,,,,,
566359.0,10305177098.0,74 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,74 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 74 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 74,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566363.0,10305177106.0,75 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,75 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 75 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 75,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
590214.0,10001467185.0,APT 3 63 64 MOUNTYJOY SQUARE DUBLIN 1 DUBLIN 1,APARTMENT 3,63 64 MOUNTYJOY SQUARE,,,,7.0,DUBLIN 1,APT 3 63 64 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 3,63 64,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,88,40163977,4016397740163981,D01FR53,268138006,APARTMENT 3 64 MOUNTJOY SQUARE WEST DUBLIN 1 D01FR53      ,53.356316101482804,-6.25895352481629
590365.0,10020714203.0,APARTMENT 53 1 JERVIS STREET DUBLIN 1 ,APARTMENT 53,1 JERVIS STREET,,,,7.0,,APT 53 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 53,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590370.0,10020714252.0,APARTMENT 58 1 JERVIS STREET DUBLIN 1 ,APARTMENT 58,1 JERVIS STREET,,,,7.0,,APT 58 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 58,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590374.0,10020714227.0,APARTMENT 55 1 JERVIS STREET DUBLIN 1 ,APARTMENT 55,1 JERVIS STREET,,,,7.0,,APT 55 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 55,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590363.0,10020667397.0,APARTMENT 45 1 JERVIS STREET DUBLIN 1 ,APARTMENT 45,1 JERVIS STREET,,,,7.0,,APT 45 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 45,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590375.0,10020714264.0,APARTMENT 59 1 JERVIS STREET DUBLIN 1 ,APARTMENT 59,1 JERVIS STREET,,,,7.0,,APT 59 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 59,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590382.0,10020714295.0,APARTMENT 62 1 JERVIS STREET DUBLIN 1 ,APARTMENT 62,1 JERVIS STREET,,,,7.0,,APT 62 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 62,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590366.0,10020714240.0,APARTMENT 57 1 JERVIS STREET DUBLIN 1 ,APARTMENT 57,1 JERVIS STREET,,,,7.0,,APT 57 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 57,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590377.0,10020714198.0,APARTMENT 52 1 JERVIS STREET DUBLIN 1 ,APARTMENT 52,1 JERVIS STREET,,,,7.0,,APT 52 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 52,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590369.0,10020714211.0,APARTMENT 54 1 JERVIS STREET DUBLIN 1 ,APARTMENT 54,1 JERVIS STREET,,,,7.0,,APT 54 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 54,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590376.0,10020714154.0,APARTMENT 48 1 JERVIS STREET DUBLIN 1 ,APARTMENT 48,1 JERVIS STREET,,,,7.0,,APT 48 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 48,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590368.0,10020714179.0,APARTMENT 50 1 JERVIS STREET DUBLIN 1 ,APARTMENT 50,1 JERVIS STREET,,,,7.0,,APT 50 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 50,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590367.0,10020714137.0,APARTMENT 46 1 JERVIS STREET DUBLIN 1 ,APARTMENT 46,1 JERVIS STREET,,,,7.0,,APT 46 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 46,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590364.0,10020714161.0,APARTMENT 49 1 JERVIS STREET DUBLIN 1 ,APARTMENT 49,1 JERVIS STREET,,,,7.0,,APT 49 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 49,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590380.0,10020714276.0,APARTMENT 60 1 JERVIS STREET DUBLIN 1 ,APARTMENT 60,1 JERVIS STREET,,,,7.0,,APT 60 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 60,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590379.0,10020714239.0,APARTMENT 56 1 JERVIS STREET DUBLIN 1 ,APARTMENT 56,1 JERVIS STREET,,,,7.0,,APT 56 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 56,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590381.0,10020714288.0,APARTMENT 61 1 JERVIS STREET DUBLIN 1 ,APARTMENT 61,1 JERVIS STREET,,,,7.0,,APT 61 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 61,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590372.0,10020714142.0,APARTMENT 47 1 JERVIS STREET DUBLIN 1 ,APARTMENT 47,1 JERVIS STREET,,,,7.0,,APT 47 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 47,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
590373.0,10020714186.0,APARTMENT 51 1 JERVIS STREET DUBLIN 1 ,APARTMENT 51,1 JERVIS STREET,,,,7.0,,APT 51 1 JERVIS STREET DUBLIN 1 DB,APARTMENT 51,1,JERVIS STREET,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
571104.0,10001362178.0,16 DOMINICK COURT UPPER DOMINICK ST DUBLIN 1 ,16 DOMINICK COURT,UPPER DOMINICK STREET,,,,7.0,,16 DOMINICK COURT UPPER DOMINICK ST DUBLIN 1 DB,,16,DOMINICK COURT,,,UPPER DOMINICK STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
571121.0,10001362143.0,13 DOMINICK COURT UPPER DOMINICK ST DUBLIN 1 ,13 DOMINICK COURT,UPPER DOMINICK STREET,,,,7.0,,13 DOMINICK COURT UPPER DOMINICK ST DUBLIN 1 DB,,13,DOMINICK COURT,,,UPPER DOMINICK STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
566280.0,10305176824.0,47 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,47 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 47 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 47,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566324.0,10305176941.0,59 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,59 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 59 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 59,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566321.0,10305176926.0,57 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,57 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 57 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 57,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566337.0,10305177000.0,65 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,65 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 65 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 65,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566348.0,10305177054.0,70 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,70 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 70 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 70,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
566299.0,10305176892.0,54 BAILEYS COURT BAILEYS ROW DUBLIN 1 ,54 BAILEYS COURT,BAILEYS ROW,,,,7.0,,APT 54 BAILEYS COURT BLOCK B BAILEYS ROW DUBLIN 1 DB,APARTMENT 54,,BAILEYS COURT,,BLOCK B,BAILEYS ROW,,DUBLIN 1,DUBLIN,,,,,,,,,,
610179.0,10000551399.0,FLAT 5 12 NORTH RICHMOND STREET DUBLIN 1 ,FLAT 5,12 NORTH RICHMOND STREET,,,,7.0,,12 RICHMOND STREET NORTH FL 5 DUBLIN 1 DB,,12,RICHMOND STREET NORTH,FLAT 5,,,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,81,50233017,5023301740743433,D01H4X0,268010015,FLAT 5 12 RICHMOND STREET NORTH DUBLIN 1 D01H4X0      ,53.3584977924477,-6.250182400868981
610166.0,10000438040.0,FLAT 1 12 NORTH RICHMOND STREET DUBLIN 1 ,FLAT 1,12 NORTH RICHMOND STREET,,,,7.0,,12 RICHMOND STREET NORTH FL 1 DUBLIN 1 DB,,12,RICHMOND STREET NORTH,FLAT 1,,,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,81,50233017,5023301740743429,D01N6R2,268010015,FLAT 1 12 RICHMOND STREET NORTH DUBLIN 1 D01N6R2      ,53.3584977924477,-6.250182400868981
595509.0,10001459101.0,APARTMENT 51 47 52 MOUNTJOY SQUARE DUBLIN 7 ,APARTMENT 51,47 52 MOUNTJOY SQUARE,,,,14.0,,APT 51 52 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 51,52,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268105011,,,
610135.0,10300132945.0,APT 37 43 44 THE COURTYARD NORTH GREAT GEORGES STREET DUBLIN 1 ,APARTMENT 37 43 44 THE COURTYARD,NORTH GREAT GEORGES STREET,,,,7.0,,APT 37 43 44 THE COURTYARD NORTH GREAT GEORGES STREET DUBLIN 1 DB,APARTMENT 37,43 44,THE COURTYARD,,,NORTH GREAT GEORGES STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
610172.0,10000551407.0,FLAT 3 12 NORTH RICHMOND STREET DUBLIN 1 ,FLAT 3,12 NORTH RICHMOND STREET,,,,7.0,,12 RICHMOND STREET NORTH FL 3 DUBLIN 1 DB,,12,RICHMOND STREET NORTH,FLAT 3,,,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,81,50233017,5023301740743431,D01V4H3,268010015,FLAT 3 12 RICHMOND STREET NORTH DUBLIN 1 D01V4H3      ,53.3584977924477,-6.250182400868981
610171.0,10000438487.0,FLAT 2 12 NORTH RICHMOND STREET DUBLIN 1 ,FLAT 2,12 NORTH RICHMOND STREET,,,,7.0,,12 RICHMOND STREET NORTH L L SUPPLY DUBLIN 1 DB,,12,RICHMOND STREET NORTH,L L SUPPLY,,,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,81,50233017,5023301740743430,D01V0F8,268010015,FLAT 2 12 RICHMOND STREET NORTH DUBLIN 1 D01V0F8      ,53.3584977924477,-6.250182400868981
610176.0,10000551415.0,FLAT 4 12 NORTH RICHMOND STREET DUBLIN 1 ,FLAT 4,12 NORTH RICHMOND STREET,,,,7.0,,12 RICHMOND STREET NORTH FL 4 DUBLIN 1 DB,,12,RICHMOND STREET NORTH,FLAT 4,,,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,81,50233017,5023301740743432,D01C5F9,268010015,FLAT 4 12 RICHMOND STREET NORTH DUBLIN 1 D01C5F9      ,53.3584977924477,-6.250182400868981
607121.0,10000567384.0,21 FERRYMANS CROSSING SEVILLE PLACE DUBLIN 1 ,21 FERRYMANS CROSSING,SEVILLE PLACE,,,,7.0,,21 FERRYMANS CROSSING SEVILLE PLACE DUBLIN 1 DB,,21,FERRYMANS CROSSING,,,SEVILLE PLACE,,DUBLIN 1,DUBLIN,,,,,,,,,,
591553.0,10001397179.0,502 IRISH LIFE CENTRE LOWER ABBEY STREET DUBLIN 1 ,502 IRISH LIFE CENTRE,LOWER ABBEY STREET,,,,7.0,,502 IRISH LIFE CENTRE LOWER ABBEY STREET DUBLIN 1 DB,,502,IRISH LIFE CENTRE,,,LOWER ABBEY STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
591701.0,10001397577.0,TALBOT HALL APT APT 521 IRISH LIFE CENTRE TALBOT STREET DUBLIN 1 D1,TALBOT HALL APARTMENT,APARTMENT 521 IRISH LIFE CENTRE,TALBOT STREET,,,7.0,D1,APT 521 IRISH LIFE CENTRE TALBOT HALL APT TALBOT STREET DUBLIN 1 DB,APARTMENT 521,,IRISH LIFE CENTRE,TALBOT HALL APARTMENT,,TALBOT STREET,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
600511.0,10020219579.0,APT 24 1924 SUMMERHILL PARADE DUBLIN 1 ,APARTMENT 24 19 24 SUMMERHILL PARADE,,,,,7.0,,APT 24 1924 SUMMERHILL PARADE DUBLIN 1 DB,APARTMENT 24,19 24,SUMMERHILL PARADE,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
603206.0,10000704477.0,131 SCARIFF HOUSE LOWER MAYOR STREET DUBLIN 1 ,131 SCARIFF HOUSE,LOWER MAYOR STREET,,,,7.0,,131 SCARRIFF HOUSE LOWER MAYOR STREET DUBLIN 1 DB,,131,SCARRIFF HOUSE,,,LOWER MAYOR STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
616871.0,10001404311.0,APT 6 BEAVER STREET APTS DUBLIN 1 ,APARTMENT 6 BEAVER STREET APARTMENTS,,,,,7.0,,APT 6 BEAVER STREET APTS DUBLIN 1 DB,APARTMENT 6,,BEAVER STREET APARTMENTS,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
629048.0,10300461120.0,APT 9 CHARLES STREET APARTMENTS 54 55 GREAT CHARLES STREET MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 9 CHARLES STREET APARTMENTS,54 55 GREAT CHARLES STREET,MOUNTJOY SQUARE,,,7.0,,APT 9 CHARLES STREET APARTMENTS GREAT CHARLES STREET MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 9,,CHARLES STREET APARTMENTS,,,GREAT CHARLES STREET,MOUNTJOY SQUARE,DUBLIN 1,DUBLIN,,,,,,,,,,
610528.0,10000549783.0,FLAT 11 2 SHERRARD STREET LOWER DUBLIN 1 ,FLAT 11 2 SHERRARD STREET LOWER,,,,,7.0,,FLAT 11 2 SHERRARD STREET LOWER DUBLIN 1 DB,FLAT 11,2,SHERRARD STREET LOWER,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
623665.0,10001403276.0,99B GARDINER ST FLATS DUBLIN 1 ,99B GARDINER STREET FLATS,,,,,7.0,,99B GARDINER ST FLATS DUBLIN 1 DB,,99B,GARDINER STREET FLATS,,,,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
608686.0,10000427179.0,FLAT 1 11 CHARLEVILLE MALL DUBLIN 1 ,FLAT 1,11 CHARLEVILLE MALL,,,,7.0,,11 CHARLEVILLE MALL DUBLIN 1 DB,,11,CHARLEVILLE MALL,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268009013,,,
626063.0,10001452534.0,14 CHAMPIONS LANE WATERFORD STREET DUBLIN 1 ,14 CHAMPIONS LANE,WATERFORD STREET,,,,7.0,,14 CHAMPIONS AVENUE DUBLIN 1 DB,,14,CHAMPIONS AVENUE,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
609603.0,10001383644.0,3 KINGS COURT PARNELL STREET DUBLIN 1 ,3 KINGS COURT,PARNELL STREET,,,,7.0,,3 KINGS COURT PARNELL STREET DUBLIN 1 DB,,3,KINGS COURT,,,PARNELL STREET,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
596804.0,10001416560.0,APARTMENT B 27 SEAN MACDERMOTT STREET UPPER DUBLIN 1 DUBLIN 1,APARTMENT B,27 SEAN MACDERMOTT STREET UPPER,,,,7.0,DUBLIN 1,APT B 27 SEAN MACDERMOTT STREET UPPER DUBLIN 1 DB,APARTMENT B,27,SEAN MACDERMOTT STREET UPPER,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
598017.0,10020430770.0,REAR APT 4 43 DOMINICK STREET LOWER DUBLIN 1 ,REAR,APARTMENT 4 43 DOMINICK STREET LOWER,,,,7.0,,APT 4 43 DOMINICK STREET LOWER REAR DUBLIN 1 DB,APARTMENT 4,43,DOMINICK STREET LOWER,REAR,,,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
